READ,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44,n45,n46,n47,n48,n49,n50
5140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5157,0.498408,0.47581,0.450263,0.423482,0.397172,0.37376,0.355108,0.341706,0.330272,0.315048,0.302518,0.294456,0.290606,0.29017,0.288296,0.282755,0.2746,0.265429,0.255807,0.246632,0.238684,0.231643,0.225709,0.221035,0.219161,0.220665,0.224333,0.229486,0.235704,0.241837,0.248103,0.255343,0.263894,0.272774,0.279957,0.28627,0.293252,0.301173,0.31026,0.321535,0.33559,0.353134,0.374691,0.397426,0.419634,0.442298,0.467628,0.4941,0.513664,0.527953
5160,0.506986,0.50755,0.51143,0.515892,0.515276,0.50804,0.496871,0.484241,0.471989,0.461663,0.453847,0.446662,0.434786,0.416957,0.397577,0.377813,0.357775,0.337979,0.319461,0.303502,0.28867,0.27219,0.257626,0.248205,0.244057,0.245275,0.252401,0.266872,0.28771,0.313013,0.343342,0.380163,0.421532,0.464332,0.500667,0.526712,0.55076,0.575808,0.597459,0.609168,0.616596,0.624701,0.632252,0.635213,0.636157,0.640104,0.646948,0.647999,0.644942,0.644233
5166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5173,0.469895,0.47606,0.481185,0.484705,0.487097,0.489268,0.491465,0.493174,0.493046,0.490844,0.487886,0.483995,0.478509,0.470844,0.461003,0.450141,0.439069,0.427982,0.416705,0.40535,0.395402,0.386849,0.378658,0.371453,0.367695,0.369312,0.377015,0.38918,0.404429,0.422307,0.440076,0.454215,0.466479,0.479013,0.49076,0.498276,0.500542,0.500399,0.498987,0.497111,0.494556,0.490475,0.484705,0.477984,0.470809,0.463302,0.45584,0.449029,0.443826,0.439842
5185,0.384557,0.402562,0.420628,0.437485,0.451505,0.46182,0.46832,0.471808,0.473446,0.473851,0.473007,0.470384,0.464651,0.455318,0.441383,0.423474,0.402952,0.379568,0.354899,0.331277,0.310192,0.292038,0.27655,0.264913,0.263086,0.268084,0.275689,0.284881,0.29607,0.309387,0.324963,0.338772,0.348759,0.358946,0.370745,0.374096,0.369869,0.363126,0.358209,0.35451,0.351855,0.351,0.351989,0.353129,0.353789,0.35561,0.35997,0.367144,0.374648,0.378775
5188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5202,0.402229,0.397268,0.391867,0.387915,0.386151,0.385897,0.385383,0.381793,0.377632,0.376126,0.37624,0.37486,0.372286,0.367032,0.357956,0.346888,0.335353,0.324025,0.3109,0.296218,0.285502,0.279238,0.276895,0.274591,0.272319,0.272989,0.27772,0.285252,0.288366,0.286775,0.285537,0.290868,0.299744,0.308286,0.320043,0.33386,0.343026,0.356716,0.375433,0.392936,0.410988,0.432401,0.450533,0.460271,0.471845,0.493768,0.519383,0.539724,0.552349,0.555513
5206,0.145639,0.134083,0.143137,0.168491,0.183481,0.222596,0.307171,0.39732,0.488681,0.57212,0.64088,0.700282,0.73959,0.759451,0.741196,0.684722,0.619809,0.554731,0.487629,0.426394,0.377394,0.30441,0.24132,0.190716,0.158308,0.209033,0.30648,0.420085,0.477251,0.502133,0.504902,0.511353,0.455538,0.390817,0.323103,0.289778,0.308355,0.329139,0.355539,0.324488,0.317676,0.320252,0.34674,0.408012,0.440947,0.455133,0.458402,0.502338,0.547541,0.607196
5243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5265,0.42398,0.421714,0.418792,0.415206,0.4106,0.405167,0.398974,0.39251,0.385916,0.379063,0.372222,0.365177,0.357216,0.348411,0.339101,0.33013,0.32198,0.314102,0.306239,0.298725,0.292005,0.28544,0.279076,0.274595,0.273329,0.276327,0.283839,0.295291,0.309415,0.325335,0.342261,0.359149,0.376262,0.394319,0.413292,0.432558,0.45065,0.467258,0.483346,0.499082,0.513715,0.527147,0.540331,0.553585,0.566721,0.577523,0.583833,0.588438,0.594753,0.60229
5285,0.285628,0.276321,0.272509,0.27526,0.283325,0.295972,0.315842,0.342246,0.372528,0.398211,0.417102,0.430538,0.449211,0.474413,0.499537,0.525408,0.549594,0.565505,0.55538,0.521144,0.470636,0.405705,0.334142,0.284657,0.267047,0.284485,0.303368,0.318109,0.340477,0.366475,0.375137,0.377721,0.384846,0.394888,0.410499,0.433046,0.455774,0.468333,0.479008,0.491628,0.505309,0.516942,0.527465,0.534169,0.535356,0.541194,0.554831,0.582002,0.626558,0.683715
5290,0.400329,0.422992,0.444971,0.462638,0.476902,0.488158,0.49746,0.503411,0.504863,0.505454,0.506152,0.506136,0.503301,0.494919,0.48213,0.46658,0.450819,0.432783,0.41213,0.390931,0.373995,0.361293,0.349259,0.337761,0.334133,0.339271,0.351359,0.369816,0.393999,0.419734,0.43288,0.439706,0.446511,0.447746,0.438856,0.428173,0.418304,0.408357,0.400034,0.395249,0.395666,0.402892,0.412902,0.423022,0.431323,0.440715,0.45009,0.456734,0.456734,0.456734
5313,0.44947,0.454297,0.451007,0.443222,0.436691,0.432719,0.432497,0.435915,0.436226,0.427917,0.419838,0.411903,0.402268,0.392236,0.382683,0.368171,0.353211,0.339661,0.327865,0.316945,0.30298,0.284625,0.270775,0.263729,0.262957,0.264666,0.264865,0.269364,0.284151,0.307686,0.33087,0.352628,0.379957,0.413266,0.443832,0.464232,0.486717,0.513556,0.535019,0.534134,0.520751,0.51129,0.510877,0.517315,0.526035,0.537626,0.552179,0.568609,0.579054,0.578068
5338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5340,0.504407,0.514696,0.525285,0.53304,0.539557,0.54423,0.546093,0.543926,0.53684,0.525467,0.508628,0.486666,0.461315,0.436599,0.416101,0.400081,0.388391,0.380259,0.371194,0.359606,0.345491,0.332351,0.322157,0.315096,0.31137,0.311549,0.315389,0.321895,0.328616,0.336479,0.348204,0.363906,0.381002,0.398001,0.416562,0.436852,0.457573,0.477466,0.496116,0.513915,0.529866,0.542572,0.554574,0.566436,0.579295,0.592839,0.605945,0.617854,0.625512,0.627646
5349,0.512027,0.514002,0.515204,0.513678,0.508105,0.501271,0.49486,0.488283,0.481701,0.475506,0.465574,0.451599,0.438322,0.426571,0.416252,0.407029,0.3969,0.38154,0.364584,0.347351,0.329808,0.314273,0.299924,0.28996,0.288065,0.294833,0.308414,0.32643,0.352698,0.386184,0.419078,0.4373,0.447414,0.455478,0.463797,0.472263,0.483981,0.506431,0.536916,0.567657,0.584123,0.586804,0.590592,0.601521,0.618734,0.634604,0.640933,0.641073,0.639673,0.639386
5401,0.457878,0.440655,0.424244,0.4088,0.394527,0.381275,0.369552,0.359781,0.352101,0.343744,0.331873,0.317293,0.302313,0.288196,0.275464,0.264501,0.253339,0.237148,0.217703,0.199675,0.186507,0.180082,0.1779,0.174299,0.172788,0.177073,0.187519,0.200813,0.212106,0.223823,0.238536,0.25646,0.275453,0.291115,0.305868,0.323439,0.344152,0.366628,0.386363,0.400041,0.412286,0.427409,0.446516,0.464472,0.481398,0.501595,0.527814,0.558566,0.587008,0.598858
5402,0.398641,0.392932,0.388752,0.385576,0.37622,0.357466,0.335038,0.313299,0.294307,0.282031,0.279316,0.281286,0.276311,0.274672,0.277863,0.28428,0.295961,0.29138,0.269528,0.246302,0.223656,0.208629,0.190623,0.189216,0.186408,0.190033,0.199454,0.203723,0.205834,0.208319,0.21299,0.218886,0.218307,0.215793,0.212375,0.204434,0.198174,0.197933,0.205623,0.210331,0.216992,0.227441,0.245217,0.266,0.287423,0.306372,0.318522,0.331692,0.351241,0.379936
5406,0.393979,0.383427,0.372915,0.362981,0.354183,0.346738,0.340763,0.336744,0.334039,0.331343,0.328656,0.328047,0.330527,0.335152,0.338836,0.34062,0.341799,0.341979,0.337405,0.327273,0.314316,0.301609,0.290569,0.282385,0.278381,0.279478,0.282386,0.285147,0.290207,0.2988,0.307798,0.315649,0.324709,0.336153,0.345589,0.351745,0.359861,0.372011,0.385865,0.397111,0.408987,0.425224,0.445463,0.461902,0.479873,0.504115,0.531889,0.541152,0.533297,0.529531
5413,0.438556,0.44362,0.451564,0.458496,0.45954,0.456233,0.451244,0.445392,0.438312,0.43048,0.421683,0.410026,0.393286,0.372625,0.348792,0.326409,0.308895,0.298601,0.294815,0.293281,0.290829,0.286146,0.282572,0.281303,0.280947,0.281099,0.282983,0.288199,0.295995,0.302729,0.308924,0.31679,0.326541,0.335879,0.344435,0.353703,0.363553,0.371288,0.377278,0.384466,0.392942,0.397835,0.398874,0.402301,0.409824,0.418249,0.426591,0.440734,0.46151,0.483712
5418,0.354398,0.354867,0.357558,0.36052,0.362711,0.364042,0.363659,0.363289,0.361418,0.357637,0.352973,0.346968,0.343251,0.340174,0.333826,0.323659,0.313966,0.308141,0.306217,0.307408,0.309387,0.31052,0.308848,0.304737,0.300914,0.305226,0.320975,0.345636,0.373866,0.402017,0.427768,0.447867,0.462275,0.473658,0.482428,0.485846,0.48582,0.490981,0.49782,0.503169,0.506171,0.507783,0.508664,0.507471,0.50369,0.506584,0.516581,0.53057,0.539541,0.542822
5423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5428,0.422567,0.429065,0.436814,0.447877,0.461138,0.471955,0.477373,0.47774,0.472145,0.462097,0.450847,0.439536,0.429357,0.420432,0.412472,0.405713,0.398802,0.387561,0.370507,0.3503,0.327368,0.305318,0.288039,0.276041,0.27191,0.275588,0.283621,0.291606,0.304254,0.324298,0.348974,0.371085,0.396677,0.425144,0.455267,0.480626,0.497897,0.510346,0.526092,0.542764,0.552086,0.560898,0.574216,0.588649,0.598785,0.604886,0.607648,0.606385,0.609034,0.620138
SIMBA_100,0.483283,0.499173,0.515368,0.529106,0.539353,0.548024,0.554928,0.558568,0.558293,0.553323,0.542183,0.52925,0.516899,0.503774,0.491603,0.479812,0.468664,0.458333,0.447713,0.436319,0.425191,0.413322,0.402061,0.392438,0.384021,0.381236,0.384879,0.393103,0.401864,0.411786,0.421351,0.425741,0.426284,0.429313,0.436726,0.446351,0.451741,0.45067,0.443216,0.429533,0.424746,0.433103,0.439479,0.428236,0.414415,0.411711,0.416259,0.424546,0.438195,0.4542
SIMBA_106,0.518938,0.510854,0.503326,0.496707,0.491238,0.487315,0.485668,0.486848,0.490207,0.494731,0.499597,0.504106,0.507949,0.511346,0.514186,0.515328,0.513498,0.508766,0.501412,0.492024,0.48375,0.477319,0.472196,0.47091,0.473624,0.477298,0.481069,0.485467,0.490132,0.495808,0.501039,0.500991,0.492711,0.4848,0.481358,0.481907,0.483837,0.486834,0.490169,0.491091,0.489541,0.490005,0.493994,0.496412,0.493665,0.491162,0.4921,0.494084,0.492071,0.487938
