READ,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44,n45,n46,n47,n48,n49,n50
5166,0.450151,0.451891,0.451241,0.448193,0.443733,0.438809,0.43402,0.429271,0.424425,0.419239,0.413725,0.408138,0.402978,0.398841,0.395469,0.39261,0.389697,0.38631,0.382186,0.377209,0.371531,0.36621,0.36169,0.358167,0.355182,0.35246,0.349676,0.346201,0.342603,0.339414,0.336524,0.333429,0.329735,0.325393,0.320649,0.316703,0.314584,0.314466,0.316137,0.318464,0.320875,0.323394,0.325679,0.327686,0.32915,0.33014,0.330922,0.33218,0.333903,0.335369
5168,0.376875,0.361184,0.348661,0.339671,0.335168,0.335302,0.337523,0.339255,0.342088,0.344905,0.345296,0.343328,0.339301,0.333604,0.329045,0.32528,0.32033,0.31185,0.300942,0.287935,0.2729,0.257555,0.243821,0.231101,0.219372,0.210058,0.206,0.206766,0.209848,0.214033,0.220954,0.231417,0.245534,0.261248,0.2765,0.287804,0.293102,0.29589,0.301337,0.309865,0.318058,0.324947,0.333648,0.341656,0.346265,0.344897,0.34287,0.340031,0.334613,0.327081
5173,0.554533,0.549896,0.544323,0.538821,0.533815,0.529005,0.523526,0.51768,0.511309,0.504564,0.497397,0.48834,0.477117,0.465964,0.455211,0.445065,0.435636,0.42687,0.418034,0.409243,0.401475,0.395457,0.391206,0.387931,0.385133,0.383157,0.382608,0.383607,0.38575,0.387822,0.388734,0.388017,0.385836,0.38181,0.375423,0.367269,0.358709,0.350464,0.342885,0.336546,0.331485,0.328135,0.326225,0.325275,0.325189,0.325582,0.32613,0.326862,0.328002,0.328708
5185,0.427049,0.417074,0.408373,0.400551,0.391259,0.382047,0.373189,0.36437,0.3544,0.342464,0.333314,0.328497,0.327879,0.329708,0.33085,0.329777,0.325975,0.320086,0.312239,0.30377,0.296682,0.290789,0.285567,0.278077,0.268021,0.257528,0.249434,0.246798,0.247209,0.249114,0.253741,0.260713,0.267619,0.273953,0.279758,0.284377,0.287099,0.290656,0.297335,0.305968,0.313393,0.32062,0.32436,0.323223,0.31609,0.307946,0.300908,0.295193,0.289621,0.282783
5188,0.406038,0.4085,0.412404,0.416647,0.42097,0.423718,0.425323,0.425442,0.424163,0.421746,0.419128,0.416538,0.413486,0.409451,0.404322,0.398102,0.390799,0.382426,0.373455,0.364235,0.354738,0.344693,0.335132,0.327278,0.321457,0.317055,0.314517,0.313196,0.31209,0.310089,0.308164,0.30778,0.308732,0.310175,0.310601,0.311192,0.312339,0.314175,0.316617,0.319394,0.321618,0.323349,0.325115,0.327035,0.329316,0.331892,0.333574,0.333317,0.331712,0.330956
5197,0.404619,0.384849,0.367446,0.352931,0.34226,0.33585,0.33251,0.331373,0.330906,0.329368,0.326606,0.322396,0.318123,0.315404,0.314239,0.312545,0.309782,0.305603,0.298955,0.290084,0.280743,0.271798,0.263164,0.253781,0.244218,0.236552,0.232797,0.235459,0.245059,0.260434,0.277367,0.292434,0.303712,0.31121,0.316031,0.32286,0.332893,0.347335,0.358821,0.366219,0.368091,0.363635,0.355936,0.34858,0.343444,0.338687,0.331517,0.323219,0.316402,0.31192
5202,0.36881,0.370779,0.373767,0.375837,0.379611,0.384,0.387754,0.389597,0.390723,0.392172,0.393609,0.393279,0.391703,0.387394,0.380988,0.374542,0.368984,0.363851,0.359388,0.356195,0.354204,0.352096,0.348721,0.344567,0.340236,0.336,0.331187,0.327262,0.325789,0.327101,0.33073,0.335443,0.339466,0.340703,0.338353,0.332316,0.323276,0.312892,0.302465,0.291212,0.279266,0.268081,0.258207,0.248979,0.240136,0.232376,0.227545,0.226257,0.226654,0.228166
5206,0.466239,0.457099,0.448271,0.440865,0.435731,0.431433,0.42588,0.416808,0.407514,0.39864,0.391414,0.383814,0.375863,0.368602,0.362091,0.357265,0.353216,0.350473,0.348607,0.346674,0.345013,0.340998,0.335815,0.330652,0.326673,0.323361,0.320913,0.321725,0.325137,0.331437,0.339514,0.349033,0.358453,0.36718,0.374803,0.379925,0.383576,0.384376,0.382632,0.37826,0.373078,0.365473,0.354513,0.343046,0.333722,0.327888,0.323504,0.318267,0.314646,0.313293
5243,0.451426,0.452451,0.453816,0.455847,0.458893,0.463534,0.468398,0.473509,0.478517,0.480296,0.479364,0.477027,0.474218,0.469254,0.462111,0.454763,0.447476,0.439954,0.43097,0.421293,0.411729,0.402005,0.391399,0.379339,0.367047,0.355348,0.345206,0.336429,0.328484,0.321663,0.316188,0.312426,0.310514,0.310779,0.313254,0.317495,0.323601,0.331595,0.340281,0.348104,0.355315,0.362995,0.370031,0.374854,0.378365,0.381253,0.383893,0.383718,0.381353,0.378427
5261,0.523956,0.517332,0.509821,0.501812,0.494363,0.488083,0.482929,0.479146,0.477597,0.478058,0.479249,0.480501,0.481163,0.480836,0.479432,0.477144,0.473871,0.470115,0.466659,0.464409,0.462973,0.461881,0.460631,0.458501,0.454986,0.451118,0.447899,0.44539,0.442545,0.43921,0.435496,0.431375,0.426,0.42025,0.415076,0.410987,0.407321,0.403872,0.400918,0.398895,0.39793,0.398139,0.399474,0.402093,0.404093,0.40554,0.406732,0.408184,0.410314,0.413287
5265,0.484624,0.480417,0.476069,0.472483,0.469393,0.466181,0.462626,0.459456,0.457599,0.456485,0.455108,0.454,0.453243,0.452852,0.451564,0.449517,0.446455,0.442522,0.438264,0.434116,0.429915,0.426113,0.422404,0.418681,0.414627,0.409996,0.404155,0.396694,0.388643,0.380673,0.373515,0.367529,0.362639,0.358704,0.355376,0.352186,0.348951,0.344674,0.339897,0.33519,0.331392,0.328693,0.326545,0.324989,0.323339,0.322188,0.321728,0.320999,0.318829,0.316555
5285,0.463079,0.458268,0.45328,0.448768,0.445693,0.443116,0.44074,0.437889,0.435971,0.435356,0.435178,0.433532,0.430696,0.427896,0.425906,0.424751,0.424553,0.425126,0.425312,0.42425,0.421747,0.419141,0.416463,0.412225,0.405999,0.399916,0.394983,0.390814,0.385968,0.380934,0.377083,0.374914,0.373324,0.371848,0.37111,0.370314,0.368308,0.363912,0.358679,0.354612,0.352726,0.3526,0.353507,0.354618,0.355885,0.356756,0.358986,0.362841,0.367982,0.372472
5290,0.508139,0.512544,0.515242,0.51774,0.520031,0.521315,0.521915,0.522932,0.523707,0.523261,0.522159,0.519843,0.514356,0.504567,0.492252,0.479177,0.465389,0.450137,0.43423,0.41911,0.40572,0.394228,0.38517,0.378227,0.371936,0.366841,0.364416,0.365916,0.370713,0.377754,0.385369,0.389671,0.389404,0.3861,0.380742,0.374285,0.366938,0.35936,0.353936,0.352437,0.353496,0.356262,0.359827,0.362298,0.361471,0.357267,0.352457,0.34808,0.342354,0.334606
5313,0.507102,0.503479,0.498196,0.493935,0.489606,0.486392,0.486785,0.489134,0.491786,0.494078,0.495579,0.494894,0.489327,0.480005,0.465493,0.448563,0.432721,0.419236,0.408616,0.400929,0.395691,0.391232,0.386346,0.381689,0.377958,0.374726,0.372342,0.372172,0.374164,0.377528,0.380739,0.380974,0.379245,0.376753,0.37394,0.370168,0.365663,0.361506,0.358185,0.354819,0.349943,0.343917,0.337608,0.331344,0.324328,0.317685,0.312739,0.309601,0.30878,0.310125
5338,0.414816,0.416604,0.418798,0.421507,0.424579,0.427351,0.428881,0.429376,0.428795,0.427921,0.426694,0.42512,0.424343,0.424609,0.424088,0.421717,0.419088,0.41646,0.412456,0.407049,0.401734,0.396617,0.391244,0.38556,0.380151,0.375177,0.370375,0.364733,0.359164,0.353953,0.347821,0.339251,0.33015,0.321867,0.315339,0.310245,0.306885,0.304891,0.304256,0.303327,0.299686,0.294437,0.289273,0.284981,0.280508,0.276207,0.27333,0.270855,0.267107,0.261137
5340,0.409111,0.411261,0.415011,0.419998,0.425213,0.430406,0.43642,0.444072,0.453231,0.46345,0.472845,0.480614,0.486754,0.490393,0.489109,0.483251,0.475855,0.468344,0.460569,0.453351,0.446745,0.44087,0.435574,0.430051,0.423975,0.417148,0.410746,0.405049,0.400579,0.396704,0.392596,0.38899,0.385694,0.381377,0.375162,0.367771,0.360082,0.352794,0.346947,0.342847,0.339447,0.337164,0.335489,0.334004,0.331224,0.326398,0.32117,0.316696,0.313761,0.313633
5349,0.5017,0.485444,0.460845,0.432024,0.40599,0.385389,0.370764,0.36159,0.355255,0.350205,0.344924,0.339302,0.335223,0.332783,0.331521,0.331565,0.330673,0.327433,0.323568,0.32099,0.31956,0.316775,0.310647,0.301231,0.288807,0.275593,0.265911,0.263856,0.27093,0.281485,0.296183,0.312858,0.326413,0.335393,0.342498,0.354488,0.367851,0.378247,0.383364,0.387105,0.388763,0.387767,0.385643,0.384327,0.38298,0.377299,0.372295,0.367089,0.364297,0.361121
5401,0.396587,0.391016,0.385223,0.380341,0.375185,0.370122,0.36587,0.362207,0.358648,0.355346,0.353681,0.353854,0.354419,0.354664,0.354809,0.354855,0.353997,0.351515,0.349096,0.346678,0.343917,0.341128,0.339152,0.33854,0.338306,0.337429,0.335921,0.334724,0.33387,0.332546,0.331426,0.330454,0.328785,0.326328,0.325119,0.325247,0.324987,0.322613,0.319175,0.317187,0.315024,0.311404,0.305699,0.299034,0.293962,0.291809,0.291919,0.292592,0.291869,0.290714
5402,0.450189,0.444329,0.440156,0.435192,0.428001,0.421,0.414541,0.40674,0.396702,0.387914,0.381677,0.37677,0.371729,0.367017,0.36443,0.36215,0.359139,0.354797,0.350626,0.345113,0.337219,0.326888,0.316029,0.304514,0.292715,0.282022,0.273379,0.267043,0.261978,0.257412,0.253279,0.250846,0.250011,0.249328,0.248334,0.247106,0.245955,0.243617,0.240763,0.238929,0.238777,0.240143,0.242093,0.24302,0.244243,0.247395,0.250928,0.253555,0.257236,0.261324
5406,0.487233,0.489483,0.487029,0.479879,0.472078,0.465774,0.459271,0.451446,0.444391,0.438673,0.434375,0.430958,0.428416,0.426099,0.42201,0.416592,0.411304,0.406935,0.403398,0.400352,0.397815,0.395106,0.390616,0.384553,0.377395,0.369556,0.362246,0.356498,0.352272,0.349195,0.345958,0.341803,0.337118,0.332682,0.329819,0.329014,0.32969,0.331119,0.331896,0.331857,0.331939,0.332387,0.333314,0.334615,0.336799,0.339301,0.340236,0.337917,0.332368,0.326336
5413,0.308675,0.307015,0.304984,0.303436,0.303049,0.302545,0.300695,0.298704,0.297816,0.297869,0.296854,0.29602,0.296091,0.296622,0.293373,0.28734,0.280602,0.27476,0.268285,0.260713,0.253404,0.247591,0.24321,0.238866,0.234898,0.231969,0.230193,0.229897,0.231328,0.23446,0.239877,0.24751,0.254702,0.263243,0.272665,0.284489,0.29335,0.297724,0.300384,0.302981,0.304734,0.299897,0.290335,0.280056,0.27386,0.271129,0.268156,0.264024,0.26078,0.260507
5418,0.441233,0.437847,0.434578,0.432777,0.433665,0.436566,0.440487,0.445646,0.450699,0.454994,0.456963,0.457976,0.458618,0.458069,0.454508,0.446752,0.438255,0.429927,0.42348,0.41962,0.417734,0.415662,0.413386,0.411199,0.408737,0.404363,0.398616,0.392192,0.3845,0.376423,0.368334,0.360407,0.353402,0.34773,0.341039,0.333127,0.325057,0.317786,0.311009,0.304635,0.299479,0.295839,0.293413,0.291142,0.289138,0.288561,0.291681,0.298707,0.306311,0.313796
5423,0.49299,0.484574,0.476654,0.467669,0.456841,0.444842,0.433469,0.423437,0.414758,0.407785,0.40245,0.398377,0.395153,0.392428,0.390221,0.388259,0.385234,0.381022,0.375487,0.37009,0.366008,0.363248,0.360828,0.35845,0.357125,0.357106,0.357456,0.358191,0.358604,0.358454,0.357318,0.355537,0.354872,0.35693,0.361255,0.366515,0.371309,0.374517,0.376485,0.379326,0.383154,0.385927,0.385867,0.383266,0.380372,0.379326,0.38094,0.380483,0.373491,0.362819
5428,0.412555,0.409384,0.408573,0.407918,0.407391,0.412053,0.422734,0.435657,0.449166,0.45922,0.464213,0.466953,0.467489,0.463047,0.452574,0.441578,0.431756,0.422528,0.413475,0.405857,0.399622,0.393294,0.385061,0.377233,0.372187,0.370082,0.368017,0.365296,0.367204,0.375616,0.385474,0.388339,0.388265,0.390303,0.396258,0.402794,0.402265,0.392348,0.377677,0.362278,0.345415,0.323959,0.297864,0.273032,0.25438,0.242002,0.23135,0.221474,0.215422,0.213976
SIMBA_100,0.469231,0.476285,0.479932,0.482357,0.482521,0.476762,0.466478,0.456285,0.447104,0.437258,0.427899,0.420462,0.414192,0.407254,0.402147,0.400255,0.398559,0.394707,0.391273,0.388678,0.385512,0.3809,0.376418,0.372388,0.370016,0.369534,0.369023,0.369923,0.373228,0.377317,0.37818,0.375855,0.370621,0.363052,0.353546,0.342591,0.332131,0.32265,0.315293,0.31039,0.309155,0.3113,0.315308,0.319712,0.3245,0.329277,0.333353,0.336957,0.342008,0.346123
SIMBA_106,0.569912,0.562699,0.557453,0.553436,0.547813,0.540977,0.536591,0.534873,0.531088,0.523808,0.516874,0.511165,0.505389,0.497841,0.490819,0.486416,0.485258,0.486597,0.490255,0.495607,0.501653,0.508327,0.514577,0.518325,0.5172,0.512681,0.506115,0.497515,0.486595,0.474987,0.463765,0.452737,0.440714,0.42714,0.414272,0.400892,0.386061,0.372197,0.362358,0.357282,0.357338,0.359704,0.363073,0.364376,0.363466,0.362536,0.361122,0.357096,0.352037,0.348199
