READ	n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16	n17	n18	n19	n20	n21	n22	n23	n24	n25	n26	n27	n28	n29	n30	n31	n32	n33	n34	n35	n36	n37	n38	n39	n40	n41	n42	n43	n44	n45	n46	n47	n48	n49	n50
1006	0.28846	0.276537	0.26441	0.253692	0.245907	0.244219	0.24668	0.249806	0.252702	0.25777	0.267477	0.282486	0.301425	0.320661	0.336274	0.348732	0.36231	0.377535	0.390842	0.400622	0.40706	0.408864	0.40815	0.405429	0.401459	0.395396	0.389774	0.384023	0.378662	0.373691	0.369165	0.365092	0.360911	0.35748	0.353171	0.348089	0.342457	0.336412	0.331418	0.329402	0.32981	0.332163	0.333119	0.333638	0.333032	0.331307	0.327827	0.323746	0.320896	0.320254
1007	0.515313	0.519002	0.521638	0.523125	0.523871	0.523821	0.52288	0.521039	0.518499	0.515166	0.510608	0.504422	0.496776	0.488494	0.480149	0.471822	0.463338	0.454642	0.445806	0.436818	0.427692	0.418388	0.409153	0.400115	0.391275	0.382658	0.374151	0.365629	0.357039	0.348475	0.340003	0.331933	0.324546	0.317984	0.312329	0.307588	0.303771	0.30085	0.29877	0.297516	0.297139	0.297666	0.299071	0.301391	0.304485	0.307973	0.311575	0.315076	0.318446	0.321999
1008	0.396145	0.396368	0.396309	0.395312	0.394011	0.393209	0.393228	0.39371	0.394659	0.395755	0.396906	0.397836	0.39832	0.398353	0.397354	0.39575	0.393207	0.389398	0.383912	0.376831	0.368669	0.360856	0.353912	0.348413	0.344275	0.341624	0.340624	0.341389	0.344061	0.348538	0.35441	0.361197	0.367837	0.374364	0.381033	0.387724	0.394497	0.400065	0.403497	0.405779	0.407848	0.411389	0.417026	0.423252	0.429097	0.433344	0.436443	0.438729	0.439051	0.43789
1101	0.436023	0.437873	0.438397	0.438416	0.438562	0.43892	0.43935	0.439806	0.440145	0.439817	0.438112	0.434595	0.430096	0.425167	0.420068	0.414849	0.409638	0.404281	0.398609	0.392434	0.385625	0.378384	0.371192	0.364601	0.358818	0.354013	0.350101	0.347073	0.345065	0.344099	0.344305	0.345712	0.348209	0.351676	0.355821	0.360213	0.364046	0.36671	0.368144	0.369284	0.37064	0.372353	0.374304	0.37635	0.378264	0.379888	0.380929	0.381386	0.381486	0.381417
1103	0.619232	0.620276	0.621217	0.622174	0.623108	0.623622	0.623494	0.622709	0.62164	0.620463	0.618948	0.617043	0.614934	0.612712	0.610425	0.607957	0.605051	0.601502	0.597432	0.592717	0.587134	0.580713	0.573906	0.567133	0.560647	0.554514	0.548717	0.54328	0.53812	0.533146	0.528267	0.523517	0.519159	0.515344	0.51216	0.509679	0.507865	0.506663	0.505976	0.505752	0.50588	0.506315	0.507102	0.508313	0.509971	0.512179	0.515126	0.519028	0.524097	0.530444
1104	0.436594	0.435002	0.433755	0.433373	0.433985	0.435346	0.436431	0.43604	0.433623	0.429851	0.42546	0.420483	0.414861	0.408792	0.402467	0.395911	0.38881	0.38074	0.371816	0.362474	0.353451	0.345234	0.338245	0.333035	0.329947	0.329158	0.330403	0.333148	0.336886	0.341249	0.34601	0.350918	0.355905	0.36078	0.365517	0.370021	0.374158	0.377599	0.38009	0.381643	0.382532	0.383279	0.384146	0.385207	0.386633	0.388459	0.390642	0.393113	0.395317	0.396601
1106	0.348794	0.349332	0.350214	0.351055	0.352063	0.353587	0.355049	0.356286	0.357396	0.358417	0.359521	0.360066	0.36063	0.361164	0.361355	0.360815	0.359254	0.357192	0.354902	0.352017	0.348807	0.344902	0.340733	0.336558	0.332235	0.327615	0.322681	0.316962	0.311067	0.304773	0.298042	0.291115	0.284333	0.277738	0.271661	0.266106	0.261352	0.257368	0.254378	0.252256	0.251005	0.250404	0.250056	0.249463	0.248638	0.247575	0.246187	0.244807	0.243795	0.243044
1201	0.505844	0.501846	0.497652	0.493509	0.489251	0.484382	0.479271	0.473792	0.468093	0.462184	0.456636	0.451996	0.447709	0.443582	0.439774	0.436538	0.433777	0.431877	0.430986	0.431638	0.433265	0.435236	0.436946	0.438485	0.44004	0.441331	0.442442	0.443159	0.443837	0.444606	0.445514	0.446372	0.447072	0.447489	0.447178	0.445683	0.443399	0.440428	0.435745	0.429366	0.421485	0.412335	0.402626	0.392933	0.383639	0.375007	0.366676	0.359258	0.353082	0.347841
1202	0.424659	0.423666	0.422607	0.421626	0.42062	0.419561	0.418524	0.417383	0.415857	0.414011	0.411936	0.40962	0.407187	0.404783	0.402506	0.400376	0.398386	0.396425	0.394201	0.391793	0.389286	0.386798	0.384398	0.382058	0.379609	0.376968	0.374166	0.371303	0.368489	0.365791	0.363359	0.361155	0.359276	0.357721	0.35639	0.355321	0.354394	0.353579	0.352579	0.351262	0.349648	0.347939	0.346283	0.344973	0.34416	0.343818	0.343785	0.343728	0.343139	0.34184
1300	0.380645	0.378085	0.375614	0.373363	0.370894	0.368075	0.364936	0.360979	0.35577	0.349631	0.343151	0.336615	0.329761	0.322379	0.314712	0.307677	0.302332	0.299111	0.297884	0.298025	0.298884	0.300157	0.301342	0.302307	0.303347	0.304914	0.306601	0.307682	0.308453	0.309366	0.310181	0.310787	0.31107	0.310805	0.309999	0.308844	0.30727	0.305986	0.305189	0.30542	0.306994	0.309973	0.314376	0.319931	0.326903	0.335408	0.345755	0.357748	0.370831	0.384572
2000	0.475762	0.475975	0.475502	0.474465	0.472538	0.469743	0.466375	0.462549	0.458503	0.454303	0.449786	0.444878	0.439682	0.434227	0.428563	0.422881	0.417359	0.41221	0.407506	0.403304	0.399639	0.396477	0.393741	0.391437	0.389552	0.387905	0.386511	0.385404	0.384606	0.383989	0.383381	0.382694	0.381928	0.380997	0.379846	0.378532	0.376956	0.374998	0.372776	0.370482	0.368321	0.366471	0.365067	0.364148	0.363935	0.364684	0.36644	0.36887	0.371884	0.375524
2009	0.432505	0.437271	0.441794	0.446266	0.450582	0.454888	0.459295	0.463723	0.467998	0.472179	0.476169	0.479945	0.483387	0.48659	0.489423	0.491623	0.492509	0.492102	0.490618	0.488479	0.486184	0.483818	0.481489	0.479243	0.477032	0.474857	0.47266	0.470075	0.46715	0.463944	0.460626	0.457412	0.454467	0.451784	0.449331	0.447239	0.445424	0.443672	0.441932	0.440221	0.438533	0.436789	0.434833	0.432714	0.430408	0.428035	0.425793	0.423727	0.421782	0.419595
2010	0.422044	0.422427	0.422592	0.422367	0.42172	0.420828	0.419872	0.418898	0.418102	0.41759	0.417433	0.41737	0.416904	0.415572	0.413464	0.410667	0.407496	0.404188	0.400871	0.397496	0.393861	0.389909	0.385918	0.382118	0.378811	0.376263	0.374469	0.373381	0.372902	0.372907	0.373083	0.373188	0.37327	0.373427	0.373713	0.374195	0.374866	0.375618	0.376127	0.375921	0.374954	0.373692	0.372681	0.3722	0.372286	0.372844	0.373882	0.375219	0.376597	0.377809
2047	0.341629	0.34393	0.346203	0.348551	0.351062	0.353827	0.356892	0.360314	0.363938	0.367645	0.371545	0.37547	0.3792	0.382865	0.38656	0.390122	0.393443	0.396499	0.399471	0.402366	0.40524	0.408199	0.41149	0.415194	0.419378	0.423909	0.428384	0.432192	0.435165	0.43799	0.440883	0.443988	0.447172	0.45028	0.453181	0.455891	0.458721	0.461393	0.464033	0.466463	0.468577	0.470333	0.472093	0.473963	0.475564	0.47656	0.476303	0.474785	0.472599	0.470161
2087	0.38656	0.387682	0.388344	0.388695	0.388128	0.386988	0.385865	0.385129	0.384774	0.384308	0.383475	0.382313	0.381	0.379858	0.378827	0.378065	0.378004	0.378964	0.380856	0.383174	0.385739	0.388651	0.391868	0.395614	0.399774	0.404222	0.408571	0.41317	0.418363	0.423612	0.428684	0.433435	0.437882	0.442124	0.446205	0.450014	0.453388	0.455854	0.457397	0.458636	0.459886	0.461199	0.462924	0.46507	0.467453	0.470015	0.472877	0.475779	0.478346	0.48032
2089	0.417088	0.411051	0.404872	0.398507	0.392093	0.385709	0.379086	0.371726	0.363949	0.356013	0.348087	0.339987	0.331701	0.323382	0.315293	0.307809	0.301006	0.294814	0.289264	0.284434	0.280247	0.276552	0.272938	0.269582	0.266783	0.264533	0.263224	0.262863	0.263361	0.264883	0.267253	0.270274	0.273618	0.276801	0.279673	0.283069	0.287304	0.292236	0.297585	0.30334	0.309334	0.315489	0.321225	0.325743	0.329504	0.333822	0.339571	0.346702	0.355009	0.364499
2100	0.473644	0.47287	0.471097	0.468616	0.465435	0.461437	0.456617	0.451459	0.446011	0.44011	0.433744	0.426967	0.420058	0.413277	0.406727	0.40036	0.394312	0.388639	0.383234	0.377984	0.37282	0.367769	0.362846	0.358034	0.353298	0.348727	0.344394	0.34037	0.336731	0.333544	0.330891	0.328711	0.326826	0.325003	0.323225	0.321571	0.320156	0.319186	0.318682	0.318617	0.31892	0.319558	0.320457	0.321568	0.322873	0.324368	0.326069	0.327786	0.329518	0.331498
2155	0.46519	0.463877	0.462451	0.460397	0.457831	0.45549	0.453733	0.452594	0.452008	0.451837	0.451748	0.450672	0.447956	0.443784	0.439175	0.434535	0.430043	0.425786	0.421792	0.418003	0.414206	0.410371	0.407129	0.405362	0.405442	0.407477	0.411266	0.41657	0.422773	0.429176	0.435285	0.441254	0.447414	0.453569	0.459566	0.46529	0.470677	0.47544	0.478998	0.480723	0.480858	0.4803	0.47983	0.479668	0.479809	0.480312	0.481074	0.481757	0.482342	0.483063
2159	0.423757	0.421159	0.418672	0.4159	0.413436	0.41126	0.409209	0.407668	0.406468	0.40474	0.401677	0.397632	0.393501	0.389529	0.385617	0.381887	0.377739	0.372191	0.364169	0.354659	0.345228	0.336047	0.327032	0.318023	0.308848	0.299403	0.289592	0.27993	0.270409	0.261354	0.253261	0.246606	0.241905	0.23998	0.241067	0.244148	0.248102	0.252543	0.257176	0.261737	0.265857	0.269329	0.272323	0.27543	0.278649	0.281963	0.285383	0.288701	0.291498	0.293959
2192	0.472762	0.475227	0.477216	0.478797	0.480034	0.480918	0.481536	0.482148	0.482506	0.482471	0.481498	0.479674	0.477203	0.474335	0.471329	0.468327	0.465716	0.463432	0.461467	0.459872	0.458449	0.457261	0.456163	0.454901	0.453281	0.451246	0.44913	0.446856	0.444609	0.442242	0.439683	0.437328	0.435118	0.433323	0.432005	0.430907	0.429738	0.42847	0.427291	0.42643	0.426325	0.427004	0.428617	0.431299	0.43489	0.439106	0.443712	0.448409	0.452908	0.457099
2239	0.526098	0.526005	0.525648	0.52518	0.524811	0.524676	0.524811	0.525078	0.525278	0.5253	0.524865	0.523706	0.521989	0.520053	0.518035	0.51569	0.513087	0.510406	0.507635	0.504641	0.501359	0.497903	0.494332	0.490589	0.486467	0.481978	0.477343	0.47259	0.467602	0.462379	0.457229	0.452224	0.447381	0.442715	0.438371	0.434418	0.430791	0.427453	0.424417	0.42162	0.41899	0.416474	0.414012	0.411619	0.409373	0.407361	0.405675	0.40435	0.403508	0.403232
2250	0.398	0.406146	0.414556	0.423018	0.431327	0.439502	0.447148	0.453768	0.459634	0.465316	0.471082	0.476778	0.482078	0.486284	0.488964	0.489705	0.488091	0.48428	0.47945	0.474184	0.468214	0.461341	0.453207	0.443471	0.432382	0.420179	0.407141	0.393471	0.379396	0.364781	0.34962	0.33429	0.319322	0.30505	0.291928	0.280092	0.269617	0.260619	0.253077	0.246869	0.242194	0.238921	0.236741	0.2355	0.234954	0.234947	0.235335	0.235887	0.236382	0.236642
2257	0.401836	0.396494	0.390127	0.382139	0.372907	0.364193	0.356646	0.350018	0.343884	0.337809	0.331722	0.325541	0.319627	0.314148	0.309725	0.306215	0.30376	0.303128	0.303587	0.304643	0.306541	0.308692	0.311413	0.314987	0.318856	0.322452	0.325215	0.326438	0.326797	0.327556	0.328557	0.329167	0.328957	0.327308	0.324645	0.321087	0.316894	0.312237	0.30794	0.304233	0.300797	0.29788	0.295724	0.295199	0.296876	0.300546	0.305805	0.311882	0.318507	0.325981
2315	0.507568	0.506572	0.505091	0.503349	0.501225	0.498861	0.496378	0.493845	0.491106	0.488104	0.484838	0.481485	0.478026	0.474396	0.47072	0.467065	0.463498	0.459967	0.456422	0.452886	0.449317	0.445671	0.44212	0.438827	0.435814	0.433067	0.430533	0.428173	0.425908	0.42365	0.421447	0.419458	0.417886	0.416765	0.415903	0.415255	0.414866	0.414621	0.414442	0.414239	0.413989	0.413613	0.413019	0.412145	0.411033	0.40976	0.408577	0.407522	0.406481	0.405319
2321	0.422135	0.421337	0.419367	0.416488	0.413128	0.409563	0.405648	0.400909	0.395299	0.389639	0.384152	0.37874	0.373474	0.368336	0.363587	0.359383	0.355687	0.352263	0.348741	0.344637	0.339923	0.334821	0.329844	0.325078	0.320539	0.316077	0.311584	0.306901	0.302024	0.296924	0.291671	0.286533	0.281586	0.277164	0.273563	0.271152	0.270247	0.270923	0.272782	0.275545	0.278931	0.28276	0.286896	0.291495	0.296801	0.302788	0.30931	0.31603	0.322579	0.328605
2332	0.292767	0.290953	0.28902	0.287089	0.285088	0.283092	0.28099	0.278702	0.276209	0.273534	0.27072	0.267943	0.265364	0.263108	0.261345	0.260052	0.25915	0.258488	0.258057	0.2581	0.258724	0.259857	0.261443	0.263493	0.266038	0.268912	0.27183	0.274521	0.276921	0.279209	0.281528	0.283941	0.286462	0.289144	0.291892	0.294735	0.297446	0.299719	0.301481	0.303014	0.304607	0.306509	0.308774	0.311594	0.314954	0.318679	0.322392	0.325674	0.328322	0.330314
2333	0.439169	0.433851	0.429049	0.424711	0.420662	0.416781	0.41299	0.409314	0.406227	0.404148	0.402977	0.402775	0.403478	0.404908	0.406517	0.407773	0.408194	0.407667	0.406781	0.405929	0.405132	0.404435	0.40362	0.40268	0.401586	0.400278	0.398618	0.396892	0.395451	0.39407	0.392305	0.390071	0.387589	0.384931	0.382015	0.378419	0.374118	0.369676	0.365931	0.362834	0.360297	0.358604	0.358136	0.358828	0.360462	0.362459	0.364497	0.366488	0.3686	0.370895
2343	0.475466	0.475652	0.474737	0.472933	0.470541	0.467907	0.465203	0.462519	0.459856	0.457146	0.454212	0.451003	0.44753	0.443952	0.440415	0.436955	0.433463	0.429801	0.425936	0.421905	0.417574	0.412899	0.40797	0.403098	0.398372	0.393763	0.389233	0.384843	0.380606	0.376518	0.37256	0.368814	0.365324	0.362208	0.35956	0.357429	0.355857	0.354793	0.354173	0.353847	0.353679	0.353557	0.353496	0.353508	0.353654	0.354135	0.355048	0.356447	0.358235	0.360096
2351	0.540488	0.541667	0.54301	0.544397	0.545194	0.544691	0.543002	0.540882	0.538634	0.536399	0.534168	0.531978	0.529823	0.527535	0.524663	0.520865	0.51639	0.511743	0.507096	0.502499	0.497909	0.493326	0.488667	0.483552	0.477595	0.470756	0.46359	0.456491	0.449694	0.443206	0.43698	0.431115	0.425618	0.420347	0.415175	0.410393	0.406359	0.40302	0.400295	0.398416	0.397517	0.397716	0.399045	0.401378	0.404554	0.408508	0.413305	0.418948	0.425318	0.432292
2409	0.405812	0.404042	0.401833	0.399158	0.396311	0.3932	0.38989	0.386719	0.383224	0.379101	0.3744	0.369485	0.364507	0.359609	0.354774	0.35029	0.345989	0.341214	0.336403	0.333359	0.332586	0.333623	0.335785	0.338754	0.341594	0.342832	0.342449	0.340782	0.337982	0.33415	0.329729	0.324225	0.317111	0.30919	0.301725	0.294912	0.288835	0.283204	0.27828	0.27431	0.271906	0.270849	0.270846	0.271511	0.272046	0.272308	0.27203	0.271462	0.271052	0.271052
2428	0.358225	0.358953	0.359441	0.359095	0.358045	0.356342	0.354402	0.352409	0.350015	0.347539	0.345088	0.342654	0.340325	0.337718	0.334554	0.331085	0.32755	0.323994	0.320587	0.317172	0.313911	0.310943	0.308527	0.306949	0.306099	0.305987	0.306667	0.308097	0.310241	0.312819	0.315816	0.319474	0.3239	0.328706	0.33345	0.337664	0.341305	0.34495	0.347842	0.350089	0.351809	0.35285	0.353069	0.352311	0.351598	0.351787	0.353199	0.356012	0.359737	0.363997
2606	0.426191	0.423721	0.420563	0.417083	0.413594	0.410237	0.406787	0.403172	0.399326	0.395267	0.390927	0.386237	0.381349	0.376508	0.371929	0.368007	0.364813	0.362628	0.361875	0.36217	0.363345	0.365194	0.367495	0.369921	0.371972	0.37366	0.375542	0.378084	0.381404	0.38546	0.39019	0.395514	0.401176	0.406885	0.41279	0.419311	0.426542	0.434458	0.442938	0.45177	0.460714	0.469235	0.476612	0.482775	0.488608	0.494643	0.500878	0.50723	0.513609	0.519429
3004	0.466648	0.467926	0.470004	0.472754	0.476104	0.47997	0.484152	0.488102	0.491199	0.493248	0.494497	0.495444	0.495999	0.495831	0.494777	0.492599	0.489139	0.484234	0.477757	0.469735	0.460919	0.451539	0.44188	0.432394	0.423363	0.414804	0.406548	0.398199	0.389416	0.38051	0.372045	0.364254	0.357221	0.35114	0.346021	0.341972	0.338998	0.337283	0.33698	0.338025	0.34031	0.343817	0.348191	0.353197	0.358798	0.364965	0.371589	0.378521	0.38606	0.394091
3009	0.387651	0.383699	0.379767	0.376254	0.373288	0.37073	0.368398	0.366147	0.363922	0.361854	0.360075	0.358842	0.358254	0.358464	0.360061	0.362759	0.365905	0.369308	0.373115	0.377272	0.381654	0.386163	0.390789	0.395578	0.400696	0.405833	0.410943	0.416039	0.421117	0.426125	0.430993	0.435471	0.439076	0.441564	0.443221	0.444671	0.446328	0.44832	0.450603	0.453165	0.455878	0.458512	0.460264	0.460261	0.45905	0.457575	0.456473	0.455914	0.455896	0.456433
3010	0.500141	0.50331	0.506204	0.508997	0.511492	0.513376	0.514629	0.51526	0.515364	0.514668	0.512877	0.509974	0.506371	0.501948	0.496171	0.489182	0.481341	0.472887	0.463853	0.454164	0.443642	0.43241	0.420826	0.408834	0.396656	0.384781	0.373738	0.363777	0.354967	0.347184	0.340509	0.335139	0.331112	0.328342	0.326603	0.326225	0.327169	0.32913	0.331889	0.335263	0.339248	0.34377	0.348503	0.353468	0.359172	0.365829	0.373396	0.381504	0.389738	0.397877
